anho;mes;idprovincia;provincia;e;evap;glo;hr;inso;n_cub;n_des;n_fog;n_gra;n_llu;n_nie;n_nub;np_001;np_010;np_100;np_300;nt_00;nt_30;n_tor;nv_0050;nv_0100;nv_1000;nw_55;nw_91;p_max;p_mes;p_sol;q_mar;q_max;q_med;q_min;ta_max;ta_min;ti_max;tm_max;tm_mes;tm_min;ts_10;ts_20;ts_50;ts_min;w_med;w_rec
2006;1;51;CEUTA;105;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;14;12;4;2;0;0;-9999;-9999;-9999;-9999;2;0;37.8;138.5;-9999;1019.1;1017.7;1008.4;990.1;17.2;5.9;12;14.9;12.5;10;-9999;-9999;-9999;13;9;210
2006;2;51;CEUTA;106;-9999;-9999;73;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;16;12;4;0;0;0;-9999;-9999;-9999;-9999;4;0;27.5;112.1;-9999;1017.5;1014.9;1006.9;992.7;17.1;6.5;11.4;15.1;12.7;10.3;-9999;-9999;-9999;12.9;10;237
2006;3;51;CEUTA;117;-9999;-9999;68;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;8;8;3;1;0;0;-9999;-9999;-9999;-9999;4;0;40.6;96.6;-9999;1018.2;1021.1;1007.7;991.8;23.8;8.4;13.9;18.3;15.3;12.2;-9999;-9999;-9999;14.8;9;207
2006;4;51;CEUTA;141;-9999;-9999;72;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;6;4;3;0;0;0;-9999;-9999;-9999;-9999;0;0;17.5;54.3;-9999;-9999;-9999;-9999;-9999;24.3;12.3;14.8;20.1;17.2;14.3;-9999;-9999;-9999;15.9;7;184
2006;5;51;CEUTA;162;-9999;-9999;71;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;3;1;0;0;0;0;-9999;-9999;-9999;-9999;5;0;2.7;3.2;-9999;-9999;-9999;-9999;-9999;29.4;14.5;18.5;22.3;19.5;16.6;-9999;-9999;-9999;21;12;267
2006;6;51;CEUTA;184;-9999;-9999;71;-9999;-9999;-9999;1;0;3;0;-9999;3;2;0;0;0;3;0;-9999;-9999;-9999;2;0;2.1;3.2;-9999;1016.7;1012.8;1006.5;1001.8;32.4;15.7;19.2;25.4;21.8;18.1;-9999;-9999;-9999;20.3;10;-9999
2006;7;51;CEUTA;203;-9999;-9999;66;-9999;-9999;-9999;2;0;3;0;-9999;3;2;0;0;0;8;2;-9999;-9999;-9999;-9999;-9999;4.4;6.3;-9999;1016.9;1011.2;1006.7;1000.4;37.2;17.6;25;29.1;24.9;20.6;-9999;-9999;-9999;23.5;9;-9999
2006;8;51;CEUTA;220;1299;-9999;72;-9999;-9999;-9999;1;0;2;0;-9999;2;1;1;0;0;6;0;-9999;-9999;-9999;0;0;11.6;11.7;-9999;1014.4;1010.9;1004.5;998.7;34.8;18;23.8;28.1;24.6;21;-9999;-9999;-9999;25.8;10;-9999
2006;9;51;CEUTA;184;-9999;-9999;-9999;-9999;-9999;-9999;1;0;4;0;-9999;4;3;0;0;0;0;0;-9999;-9999;-9999;2;0;4.7;9.2;-9999;-9999;-9999;-9999;-9999;28.3;16.5;23;26.1;22.9;19.7;-9999;-9999;-9999;21.7;9;200
2006;10;51;CEUTA;187;-9999;-9999;77;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;6;2;1;0;0;-9999;-9999;-9999;-9999;0;0;58.3;91.9;-9999;1016.5;1014.9;1006.2;996.1;27.6;16.5;20.5;23.6;21.1;18.5;-9999;-9999;-9999;20.3;9;197
2006;11;51;CEUTA;152;-9999;-9999;75;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;6;0;0;0;0;-9999;-9999;-9999;-9999;1;0;9.4;22.8;-9999;1020.8;1018.7;1010.4;998.8;26.9;11.7;17.8;20.1;17.9;15.7;-9999;-9999;-9999;22;8;191
2006;12;51;CEUTA;117;-9999;-9999;73;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;14;12;2;0;0;0;-9999;-9999;-9999;-9999;4;0;12.7;66.5;-9999;1026.4;1029;1015.8;1006.3;20.3;7.8;13.2;16;13.9;11.8;-9999;-9999;-9999;15.8;11;244
2007;1;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
2007;2;51;CEUTA;123;-9999;-9999;73;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;8;3;1;0;0;-9999;-9999;-9999;-9999;5;0;33.7;99.2;-9999;1021;1017.6;1010.5;999.7;20.9;9.3;13.7;17.3;14.9;12.4;-9999;-9999;-9999;15.5;10;234
2007;3;51;CEUTA;108;-9999;-9999;64;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;6;4;1;0;0;0;-9999;-9999;-9999;-9999;3;0;18.3;40.3;-9999;1020.8;1020;1010.2;1000.7;22.3;8.6;15.4;17.8;15;12.1;-9999;-9999;-9999;14.8;12;275
2007;4;51;CEUTA;132;-9999;-9999;75;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;-9999;-9999;-9999;-9999;1;0;-9999;-9999;-9999;1015.8;1011.4;1005.3;1000;20.8;9.4;14.8;18.1;15.6;13.1;-9999;-9999;-9999;14.8;10;230
2007;5;51;CEUTA;135;-9999;-9999;59;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;7;6;0;0;0;0;-9999;-9999;-9999;-9999;4;0;6.8;17.8;-9999;1016.4;1016.1;1006.1;997;28.8;12.2;17.9;22.7;19.2;15.6;-9999;-9999;-9999;18.6;9;217
2007;6;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
2007;7;51;CEUTA;196;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1015.8;1010.4;1005.7;1000;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;9;-9999
2007;8;51;CEUTA;205;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1013;1007.5;1002.9;995.8;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;9;-9999
2007;9;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
2007;10;51;CEUTA;177;-9999;-9999;75;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;6;2;0;0;0;-9999;-9999;-9999;-9999;0;0;15.8;39.8;-9999;1017.4;1012.5;1007.1;999;26;14.6;19;22.8;20.3;17.7;-9999;-9999;-9999;20.3;9;204
2007;11;51;CEUTA;144;-9999;-9999;77;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;6;5;5;2;0;0;-9999;-9999;-9999;-9999;2;0;102.6;215.3;-9999;1018.1;1017;1007.7;997.7;24.5;10.7;15.6;19.4;17.1;14.7;-9999;-9999;-9999;17.2;9;219
2007;12;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
2008;1;51;CEUTA;120;-9999;-9999;73;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;6;5;3;1;0;0;-9999;-9999;-9999;-9999;2;0;80.3;120.4;-9999;1024.8;1023.3;1014.2;993.4;19.2;9.2;14.1;16.7;14.5;12.3;-9999;-9999;-9999;14.8;10;217
2008;2;51;CEUTA;131;-9999;-9999;79;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;-9999;-9999;-9999;-9999;5;0;-9999;-9999;-9999;1023.2;1020.8;1012.6;1005.6;20.1;10.7;13.7;16.2;14.6;13;-9999;-9999;-9999;14.3;14;323
2008;3;51;CEUTA;112;-9999;-9999;63;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;4;4;1;0;0;0;-9999;-9999;-9999;-9999;6;0;12.8;27;-9999;1017.9;1017.1;1007.4;994.4;23;8.5;14;18.3;15.5;12.6;-9999;-9999;-9999;15.1;10;232
2008;4;51;CEUTA;132;-9999;-9999;68;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;10;5;1;0;0;-9999;-9999;-9999;-9999;6;0;30.6;115.2;-9999;1015.6;1016.2;1005.2;992;25.4;11.2;16.1;19.7;17;14.1;-9999;-9999;-9999;18.3;11;255
2008;5;51;CEUTA;142;-9999;-9999;67;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;-9999;-9999;-9999;-9999;2;0;-9999;-9999;-9999;1014;1010.7;1003.6;997;22.9;13.6;18.1;20.7;18.1;15.4;-9999;-9999;-9999;16.7;10;235
2008;6;51;CEUTA;186;-9999;-9999;70;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;0;0;0;2;-9999;-9999;-9999;-9999;0;0;0;0;-9999;1016.1;1010.5;1005.9;1000;33.6;15.7;22;25.2;21.9;18.6;-9999;-9999;-9999;21.3;9;198
2008;7;51;CEUTA;190;-9999;-9999;60;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1;0;0;0;0;14;-9999;-9999;-9999;-9999;2;0;0.8;0.8;-9999;1015.5;1013.3;1005.4;1000.4;35.4;19.7;24.7;29;25.1;21.1;-9999;-9999;-9999;24.3;10;218
2008;8;51;CEUTA;205;-9999;-9999;63;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;0;0;0;11;-9999;-9999;-9999;-9999;1;0;0;0;-9999;1014.4;1008.8;1004.3;997.6;35.3;18.2;25.5;29.2;25.3;21.4;-9999;-9999;-9999;25.2;8;182
2008;9;51;CEUTA;194;-9999;-9999;71;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;9;3;1;1;0;3;-9999;-9999;-9999;-9999;1;0;128.2;140.3;-9999;1015.1;1010.3;1004.9;998.1;30.5;15.3;20.8;26.1;22.9;19.7;-9999;-9999;-9999;22.3;8;172
2008;10;51;CEUTA;170;-9999;-9999;77;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;13;6;4;1;0;0;-9999;-9999;-9999;-9999;3;0;36.3;106.6;-9999;1017.3;1013.3;1007;986.8;24.9;12.2;17.7;21.7;19.3;16.9;-9999;-9999;-9999;19.2;8;189
2008;11;51;CEUTA;118;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1018.1;1019;1007.6;991.2;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;9;-9999
2008;12;51;CEUTA;112;-9999;-9999;75;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;16;11;5;3;0;0;-9999;-9999;-9999;-9999;5;0;59.6;208.7;-9999;1019.9;1021.2;1009.2;994.8;19.4;6.3;10.7;14.6;12.8;11;-9999;-9999;-9999;14.7;11;267
2009;1;51;CEUTA;102;-9999;-9999;70;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;15;13;6;0;0;0;-9999;-9999;-9999;-9999;8;0;21.1;111;-9999;1019;1018.3;1008.4;996.1;18;4;9.2;14.8;12.3;9.8;-9999;-9999;-9999;14.9;10;244
2009;2;51;CEUTA;110;687;-9999;74;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;12;9;7;0;0;0;-9999;-9999;-9999;-9999;2;0;26.8;152;-9999;1016.5;1019.4;1006;978.2;18.9;8.3;12.3;15.2;13.1;10.9;-9999;-9999;-9999;13.2;11;266
2009;3;51;CEUTA;122;-9999;-9999;74;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;8;5;2;0;0;0;-9999;-9999;-9999;-9999;7;1;19.7;42.9;-9999;1016.9;1014.1;1006.4;990.6;22.1;10.3;14.3;16.9;14.7;12.4;-9999;-9999;-9999;13.7;13;298
2009;4;51;CEUTA;117;-9999;-9999;64;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;10;9;2;0;0;0;-9999;-9999;-9999;-9999;4;0;17.4;60.3;-9999;1017.1;1014.7;1006.6;998.9;24.8;10.8;14.2;18.9;15.8;12.7;-9999;-9999;-9999;15.9;9;228
2009;5;51;CEUTA;151;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;4;2;0;0;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1.2;3.1;-9999;1017.2;1014.4;1006.9;1000.6;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;10;-9999
2009;6;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;8;-9999
2009;7;51;CEUTA;192;-9999;-9999;55;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;0;0;0;18;-9999;-9999;-9999;-9999;4;0;0;0;-9999;1016.4;1011.6;1006.4;1001.3;40.2;18.9;25.4;31;26.3;21.5;-9999;-9999;-9999;25.1;8;203
2009;8;51;CEUTA;224;-9999;-9999;69;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1;0;0;0;0;6;-9999;-9999;-9999;-9999;1;0;0.1;0.1;-9999;1015.3;1009.9;1005.2;999.5;34.4;19.6;26.8;29;25.6;22.2;-9999;-9999;-9999;25.6;9;209
2009;9;51;CEUTA;193;525;-9999;70;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;5;1;1;0;0;2;-9999;-9999;-9999;-9999;0;0;17.2;17.7;-9999;1016.6;1013.8;1006.4;999.6;34.8;16.8;20.7;25.8;22.9;20.1;-9999;-9999;-9999;23.2;9;205
2009;10;51;CEUTA;182;375;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1017;1014.6;1006.7;993.2;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;7;-9999
2009;11;51;CEUTA;138;799;-9999;69;5.6;5;5;-9999;-9999;-9999;-9999;20;9;2;1;0;0;0;-9999;0;0;0;5;0;29.5;39.9;54;1020.3;1020.3;1009.9;997.7;24.2;10.7;15.9;20.4;17.7;14.9;-9999;-9999;-9999;17.1;8;198
2009;12;51;CEUTA;127;511;-9999;71;4.3;11;4;-9999;-9999;-9999;-9999;16;15;15;10;4;0;0;-9999;0;0;0;10;0;56.8;339.1;44;1013.5;1015.9;1003.1;985.5;24.3;8.1;13.3;18.7;15.7;12.7;-9999;-9999;-9999;17.1;9;228
2010;1;51;CEUTA;111;-9999;-9999;70;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;14;14;11;6;0;0;-9999;-9999;-9999;-9999;13;0;66;374.8;-9999;1016.4;1016;1005.9;983.2;21.5;6.2;9.1;16.5;13.9;11.2;-9999;-9999;-9999;15.5;10;240
2010;2;51;CEUTA;124;-9999;-9999;74;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;8;0;-9999;-9999;-9999;1010.4;1015.5;999.9;978.5;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;10;247
2010;3;51;CEUTA;119;-9999;-9999;70;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;9;6;1;0;0;-9999;-9999;-9999;-9999;8;1;146.5;276.3;-9999;1018.2;1017.7;1007.6;990.8;21;8.3;14;17.1;14.6;12.1;-9999;-9999;-9999;14.3;10;248
2010;4;51;CEUTA;147;-9999;-9999;76;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;4;3;2;0;0;0;-9999;-9999;-9999;-9999;2;0;23.3;42.4;-9999;1016.3;1013.7;1005.8;995.9;22.6;10.1;15.7;19;16.8;14.4;-9999;-9999;-9999;17;12;260
2010;5;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;6;5;0;0;0;0;-9999;-9999;-9999;-9999;1;0;7.6;18.9;-9999;-9999;1014.9;1006;998.1;29.8;12.3;17.7;21.5;18.4;15.3;-9999;-9999;-9999;18.2;10;230
2010;6;51;CEUTA;186;1116;-9999;69;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;2;2;1;0;0;3;-9999;-9999;-9999;-9999;3;0;11.9;18.5;-9999;1015;1009.5;1004.9;995.6;33;7.2;21.6;25.3;21.7;18.1;-9999;-9999;-9999;21.7;8;185
2010;7;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1;0;2;0;-9999;2;1;0;0;-9999;-9999;1;-9999;-9999;-9999;0;0;1.7;1.9;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;9;182
2010;8;51;CEUTA;257;-9999;-9999;-9999;-9999;-9999;-9999;2;0;2;0;-9999;2;1;0;0;0;8;2;-9999;-9999;-9999;1;0;7.7;8.1;-9999;1015.4;1011.1;1005.2;999.9;38.5;20;25.5;29.6;26.2;22.6;-9999;-9999;-9999;28;9;193
2010;9;51;CEUTA;204;-9999;-9999;72;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;5;2;0;0;0;1;-9999;-9999;-9999;-9999;0;0;3.7;8.7;-9999;1015.7;1013.7;1005.6;999.4;30.8;17.3;22.6;26;23.2;20.4;-9999;-9999;-9999;22.4;9;196
2010;10;51;CEUTA;163;-9999;-9999;72;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;10;6;2;0;0;0;-9999;-9999;-9999;-9999;2;0;27.8;79.7;-9999;1014.4;1016.1;1004.1;988.4;29.6;14.4;18.8;22.6;19.8;16.9;-9999;-9999;-9999;19.6;8;185
2010;11;51;CEUTA;130;-9999;-9999;72;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;12;10;6;2;0;0;-9999;-9999;-9999;-9999;-9999;-9999;76;205.6;-9999;1014.7;1017.6;1004.3;985;21.5;10.3;14.1;18.6;15.9;13.1;-9999;-9999;-9999;16.4;9;-9999
2010;12;51;CEUTA;124;-9999;-9999;71;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;17;13;5;3;0;0;-9999;-9999;-9999;-9999;7;0;65.2;254.9;-9999;1014.1;1015.5;1003.7;983.3;25.5;8.3;12.8;17.4;15.1;12.8;-9999;-9999;-9999;17.4;10;232
2011;1;51;CEUTA;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
2011;2;51;CEUTA;109;-9999;-9999;68;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;8;4;2;1;0;0;-9999;-9999;-9999;-9999;-9999;-9999;41.5;81.2;-9999;1022;1024.2;1011.4;994.4;25.2;8.5;14.4;17.4;14.3;11.2;-9999;-9999;-9999;13.7;10;-9999
2011;3;51;CEUTA;123;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;13;11;7;0;0;0;-9999;-9999;-9999;-9999;-9999;-9999;22.5;129.6;-9999;-9999;-9999;-9999;-9999;24;7.7;14;17;14.7;12.3;-9999;-9999;-9999;15.1;12;-9999
2011;4;51;CEUTA;150;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;10;5;1;-9999;-9999;-9999;-9999;-9999;-9999;2;0;30.2;105.7;-9999;1015.2;-9999;1004.8;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;11;235
2011;5;51;CEUTA;170;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;10;6;1;0;0;0;-9999;-9999;-9999;-9999;0;0;21.1;36.4;-9999;1017.1;-9999;1006.8;-9999;26.4;13.1;17.5;21.9;19.2;16.5;-9999;-9999;-9999;19;10;212
2011;6;51;CEUTA;187;-9999;-9999;66;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;3;2;2;0;0;6;-9999;-9999;-9999;-9999;0;0;21.2;33.6;-9999;1016.7;1012.4;1006.5;1001;35.3;15.5;21.2;26.2;23;19.7;-9999;-9999;-9999;23.8;10;223
2011;7;51;CEUTA;193;-9999;-9999;61;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;0;0;0;4;-9999;-9999;-9999;-9999;4;0;0;0;-9999;1014;1009.5;1003.9;998.2;33.6;18.7;24.7;28;24.7;21.3;-9999;-9999;-9999;22.9;9;195
2011;8;51;CEUTA;209;-9999;-9999;62;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1;0;0;0;0;13;-9999;-9999;-9999;-9999;0;0;0.1;0.1;-9999;1014.4;1010.2;1004.4;997.6;38.6;20.4;26.1;30.1;26.1;22.1;-9999;-9999;-9999;25.6;8;173
2011;9;51;CEUTA;209;-9999;-9999;73;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;1;-9999;-9999;-9999;-9999;0;0;-9999;-9999;-9999;1017.2;1013.9;1007.1;1000.5;30.2;17.5;22.8;26.1;23.2;20.3;-9999;-9999;-9999;22.6;8;187
2011;10;51;CEUTA;186;-9999;-9999;78;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;5;4;3;1;0;0;-9999;-9999;-9999;-9999;1;0;59.7;93.6;-9999;1019.2;1015.7;1008.9;993.3;29.4;15.5;19.2;22.8;20.6;18.4;-9999;-9999;-9999;21.1;9;207
2011;11;51;CEUTA;137;-9999;-9999;74;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;12;10;4;2;0;0;-9999;-9999;-9999;-9999;2;0;49.9;172;-9999;1017.8;1018.8;1007.4;990;21.5;11.8;15.7;18.9;16.6;14.3;-9999;-9999;-9999;17.9;7;171
2011;12;51;CEUTA;112;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;7;4;0;0;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;4.2;11.7;-9999;1026.8;1023;1016.2;1008.6;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;8;-9999
2012;1;51;CEUTA;110;-9999;-9999;70;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;4;3;3;0;0;0;-9999;-9999;-9999;-9999;1;0;29.3;70.4;-9999;1025.8;1026.9;1015.1;999.3;21.3;8.3;12;16.4;14;11.6;-9999;-9999;-9999;14.5;8;187
2012;2;51;CEUTA;86;-9999;-9999;59;-9999;-9999;-9999;0;0;4;0;-9999;4;3;0;0;0;0;0;0;0;0;5;0;4.8;10.1;-9999;1023.7;1024.8;1013.1;1001.5;21.4;4.4;10.3;15.5;12.7;9.9;-9999;-9999;-9999;12.8;10;230
2012;3;51;CEUTA;119;-9999;-9999;70;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1;1;0;0;0;0;-9999;-9999;-9999;-9999;1;0;8.3;8.3;-9999;1023.7;1021.7;1013.1;1000.5;21.2;8.3;15;17.6;15.1;12.5;-9999;-9999;-9999;14.3;12;271
2012;4;51;CEUTA;117;-9999;-9999;65;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1014.2;1012.1;1003.7;996.5;24;9.9;15.1;18.6;15.8;13;-9999;-9999;-9999;15.7;10;-9999
2012;5;51;CEUTA;146;-9999;-9999;64;-9999;-9999;-9999;0;1;4;0;-9999;5;4;0;0;0;2;0;0;0;0;3;0;6.5;18.4;-9999;1017.3;1015.5;1007;1000.2;33.7;11.2;18;23;19.6;16;-9999;-9999;-9999;19.3;8;-9999
2012;6;51;CEUTA;168;-9999;-9999;59;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;0;0;0;0;0;3;-9999;-9999;-9999;-9999;4;0;0;0;-9999;1016.3;1011.8;1006.1;997.7;33;16.6;22.7;26.6;23.1;19.5;-9999;-9999;-9999;22.1;8;196
2012;7;51;CEUTA;174;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1015.7;1015.6;1005.6;1000.5;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;9;-9999
2012;8;51;CEUTA;180;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;1016;1011;1005.9;1000.2;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;7;-9999
2012;9;51;CEUTA;185;-9999;-9999;67;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;8;5;1;0;0;2;-9999;-9999;-9999;-9999;-9999;-9999;11.3;35.1;-9999;1015.4;1011.5;1005.3;998.4;31.9;16.1;21;26.1;23;19.8;-9999;-9999;-9999;21.5;8;-9999
2012;10;51;CEUTA;166;267;-9999;73;-9999;-9999;-9999;0;0;11;0;-9999;11;5;4;2;0;0;2;-9999;-9999;-9999;3;0;48.1;128.7;-9999;1014.3;1012.5;1004;988.3;29.5;13.7;17.8;22.3;19.8;17.3;-9999;-9999;-9999;21.5;8;168
2012;11;51;CEUTA;137;261;-9999;72;-9999;-9999;-9999;0;0;17;0;-9999;17;15;8;2;0;0;6;-9999;-9999;-9999;2;0;35.2;218.2;-9999;1015.4;1013.3;1005;993.6;26.1;8.5;12.9;19;16.8;14.6;-9999;-9999;-9999;20.6;9;206
