"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","hr","n_fog","n_gra","n_llu","n_nie","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nw_55","nw_91","p_max","p_mes","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_min","w_med","tasa_de_paro"
2005,4,14,"CORDOBA",16,9.48,0.1,9.38,0,0,0,16,0.1,9.38,113,55,0,0,10,0,10,9.16666666666667,1.66666666666667,0,0,6.66666666666667,6.66666666666667,6.66666666666667,0,14.28,22.23,101.71,101.72,100.63,99.87,31.2,2.13,14.37,22.1,15.17,8.27,13.13,10.75,13.6377757067412
2005,4,15,"A CORU<U+00C3>",120,119.41,41.14,78.27,0,0,0,120,41.14,78.27,100.6,74.5,16.6666666666667,2.5,57.5,0,62.5,53.3333333333333,7.5,0,0,0,4.16666666666667,34.6666666666667,2,20.02,107.56,101.72,101.213,99.59,98.487,21.82,3.53,11.03,15.22,11.93,8.55,12.78,22.17,10.6902518746395
2005,4,16,"CUENCA",26,44.13,24.79,19.34,0,0,0,26,24.79,19.34,70,49,6.66666666666667,0,33.3333333333333,0,30,16.6666666666667,6.66666666666667,0,6.66666666666667,0,0,0,0,24.3,49.2,101.55,91.85,90.74,89.83,29,-1,10.8,18.3,12,5.7,13.6,9,6.80507497116494
2005,4,17,"GIRONA",8,3.13,0.55,2.58,0,0,0,8,0.55,2.58,100,64,6.66666666666667,0,36.6666666666667,0,26.6666666666667,13.3333333333333,0,0,3.33333333333333,0,10,5,0,4.85,14,101.51,101.46,99.97,98.66,28.6,0.3,10.7,18.45,11.45,4.3,8.8,8.5,7.69013288097257
2005,4,18,"GRANADA",33,26.83,3.05,23.78,0,0,0,33,3.05,23.78,78.5,45.5,0,0,6.66666666666667,0,8,4.66666666666667,0,0,0.666666666666667,1.33333333333333,0,8.66666666666667,0,2.86,4.08,101.54,95.315,94.315,93.505,28.44,2.5,14.92,21.3,14.64,7.9,12.54,10.6,12.5034654837815
2005,4,19,"GUADALAJARA",19,27.03,6.39,20.64,0,0,0,19,6.39,20.64,74.5,55,5,0,38.3333333333333,5,36.6666666666667,21.6666666666667,0,0,25,1.66666666666667,1.66666666666667,3.33333333333333,0,6.45,21.9,101.445,92.825,91.765,90.79,29.35,-3.65,9.7,18.9,10.9,2.8,8.25,12,8.68263473053892
2005,4,20,"GUIPUZCOA",4,6.73,5.33,1.4,0,0,0,4,5.33,1.4,109.5,74.5,18.3333333333333,6.66666666666667,53.3333333333333,0,58.3333333333333,53.3333333333333,21.6666666666667,1.66666666666667,0,2.5,16.6666666666667,28.3333333333333,0.833333333333333,32.33,180.43,101.66,101.555,100.07,98.77,30.93,3.48,8.05,16.78,12.7,8.63,13.43,13.25,5.39099526066352
2005,4,21,"HUELVA",29,224.9,188.3,36.6,0,0,0,29,188.3,36.6,121,62,0,0,13.3333333333333,0,10,4.43333333333333,1.1,0,0,0,0,2.23333333333333,0,6.87,8.33,101.74,102.51,101.51,100.71,26.13,7.13,18.8,22.2,16.4,10.6,14.8,12,14.3138219380226
2005,4,22,"HUESCA",15,35.32,2,33.32,0,0,0,15,2,33.32,85,57,3.33333333333333,0,20,0,31.6666666666667,21.6666666666667,6.66666666666667,0,11.6666666666667,0,6.66666666666667,35,5,12.25,43.9,101.34,96.21,94.93,93.89,28.4,-1.2,6.25,16.65,10.9,5.1,12.75,15.5,6.98818897637795
2005,4,23,"JAEN",59,50.45,6.54,43.91,0,0,0,59,6.54,43.91,95,52,0,0,13.3333333333333,0,10,6.66666666666667,1.1,0,1.1,7.76666666666667,0,3.33333333333333,0,10.93,15.27,101.67,96.06,95.01,94.3,31.43,0.4,12.53,21.37,15.33,9.13,15.07,8.67,17.3240525908739
2005,4,24,"LEON",19,88.42,3.56,84.86,0,0,0,19,3.56,84.86,77.75,65.5,0,1.66666666666667,38.3333333333333,0,46.6666666666667,26.6666666666667,5,0,22.5,0,6.66666666666667,14.1666666666667,0,17.33,57.7,101.778,91.668,90.33,89.388,25.13,-4.38,5,13.83,8.5,3.15,9,12.5,10.4427333974976
2005,4,25,"LLEIDA",39,78.3,10.84,67.46,0,0,0,39,10.84,67.46,89.5,49,0,0,26.6666666666667,0,28.3333333333333,13.3333333333333,0,0,3.33333333333333,3.33333333333333,10,14.4333333333333,0,4.7,11.1,101.55,100.54,99.2,98.08,29.27,0.63,9,19.37,12.57,5.73,11.3,10.67,6.13990941117262
2005,4,26,"LA RIOJA",5,1.67,0.34,1.33,0,0,0,5,0.34,1.33,102,67,0,0,63.3333333333333,0,60,26.6666666666667,0,0,0,3.33333333333333,6.66666666666667,20,0,6.8,27.4,101.65,98.73,97.38,96.15,30.5,0.2,6.4,18.3,12.4,6.6,12.2,15,6.41607258587168
2005,4,27,"LUGO",25,44.55,12.21,32.34,0,0,0,25,12.21,32.34,100,75,3.33333333333333,3.33333333333333,66.6666666666667,0,60,50,6.66666666666667,0,10,0,6.66666666666667,3.33333333333333,0,18.4,91.5,101.74,97.97,96.48,95.45,27.5,-3,7.9,16.2,10.7,5,9.7,11,6.29921259842519
2005,4,28,"MADRID",21,11.99,1.8,10.19,0,0,0,21,1.8,10.19,82,57,10,0.466666666666667,23.8,3.33333333333333,21.9,14.3,3.8,0,7.63333333333333,2.36666666666667,4.3,22.5,0,11.89,25.83,101.543,92.869,91.796,90.806,28.57,-0.99,9.69,17.93,12.1,6.24,13.23,13.71,6.95836363061553
2005,4,29,"MALAGA",9,22.13,11.05,11.08,0,0,0,9,11.05,11.08,115,57,3.33333333333333,0,10,0,7.5,3.76666666666667,0.833333333333333,0.433333333333333,0,0.433333333333333,0,8.76666666666667,0,11.64,12.61,101.64,102.68,101.56,100.66,27.4,8.49,15.73,21.24,16.69,12.08,15.98,10.63,12.7957799547852
2005,4,30,"MURCIA",11,7.27,0.05,7.22,0,0,0,11,0.05,7.22,107.83,54.4,0,0,11.1,0,9.43333333333333,7.23333333333333,0.566666666666667,0,0,0,2.23333333333333,7.76666666666667,0,8.75,12.2,101.637,102.453,101.083,100.013,27.12,5.76,17.92,22.48,16.88,11.22,15.88,11.5,8.06400506970851
2005,4,31,"NAVARRA",50,92.69,7.75,84.94,0,0,0,50,7.75,84.94,92,67,0,3.33333333333333,51.6666666666667,5,54.4333333333333,42.2333333333333,6.66666666666667,0,0.833333333333333,2.5,18.3333333333333,23.3333333333333,0,17,77.17,101.66,97.51,96.33,95.17,30.08,0.98,6.88,18.2,12.65,7.05,12.13,13.67,5.29938059187888
2005,4,32,"OURENSE",107,157.32,17.12,140.2,1,0,0.15,106,17.12,140.05,100,68,6.66666666666667,0,56.6666666666667,0,53.3333333333333,40,3.33333333333333,0,5,1.66666666666667,3.33333333333333,0,0,12.25,58.55,101.64,101.43,99.89,98.95,29.1,-0.7,12.4,18.85,12.65,6.4,10.7,6.5,11.1500701262272
2005,4,33,"ASTURIAS",188,658.26,85.77,572.49,1,0,2.5,187,85.77,569.99,111.67,77,11.1,2.23333333333333,70,0,66,48.6666666666667,11.3333333333333,1.33333333333333,14.4333333333333,0,8.9,14,0,25.38,111.4,101.653,101.51,99.773,98.55,20.88,-0.68,5.85,12.8,9.55,6.25,12.25,10.5,10.6731620903454
2005,4,34,"PALENCIA",0,0,0,0,0,0,0,0,0,0,78.67,67.33,3.33333333333333,0,26.6666666666667,0,46.6666666666667,25.5666666666667,3.33333333333333,0,25.5666666666667,0,1.66666666666667,11.1,2.23333333333333,16.83,46.2,100.87,92.36,91.05,90.07,25.53,-3.4,5.77,14.2,8.5,2.73,9.6,11.33,8.90052356020944
2005,4,35,"LAS PALMAS",0,0,0,0,0,0,0,0,0,0,149.25,73.38,0,0,6.66666666666667,0,2.36666666666667,0.466666666666667,0,0,0,0.433333333333333,0,25.2333333333333,0.466666666666667,0.24,0.36,101.623,101.803,101.333,100.81,26.53,14.39,20.53,22.64,19.73,16.78,18.38,17.78,13.1838749485808
2005,4,36,"PONTEVEDRA",136,100.73,65.53,35.2,0,0,0,136,65.53,35.2,113,74.5,30,0,56.6666666666667,0,56.6666666666667,48.3333333333333,10,0,0,0,0,5,0,16.5,93.7,101.785,100.915,99.615,98.705,22.4,3.4,11.4,16.8,12.65,8.5,12,10.5,13.0345768880801
2005,4,37,"SALAMANCA",13,87.36,36.82,50.54,0,0,0,13,36.82,50.54,86.75,63.75,3.33333333333333,0,40,0,31.6666666666667,21.6666666666667,3.33333333333333,0,8.33333333333333,0,3.33333333333333,5.83333333333333,0,11.28,31.08,101.543,94.133,92.875,92.025,28.98,-1.58,11.8,17.28,10.98,4.63,9.73,12.25,8.30691185795815
2005,4,38,"S.C. TENERIFE",8,3.49,1.87,1.62,0,0,0,8,1.87,1.62,138.88,65.38,7.76666666666667,0,11.1,0,6.66666666666667,3.33333333333333,0,0,1.26666666666667,0,0,18.1,0,3.03,4.79,101.778,96.575,96.138,95.515,24.13,11.95,17.4,20.88,17.83,14.73,16.59,17.25,11.0252808988764
2005,4,39,"CANTABRIA",40,213.65,31.6,182.05,0,0,0,40,31.6,182.05,119,79,5,8.33333333333333,51.6666666666667,0,55,48.3333333333333,15,1.66666666666667,8.9,0,8.33333333333333,20,2.23333333333333,32,127.5,101.71,103.045,101.35,100.045,24.87,2.37,7.47,15.27,11.27,7.17,12.87,15.67,9.09090909090909
2005,4,40,"SEGOVIA",0,0,0,0,0,0,0,0,0,0,62.5,57,3.33333333333333,10,36.6666666666667,0,43.3333333333333,23.3333333333333,0,0,16.6666666666667,0,0,13.3333333333333,0,7.1,25.2,101.58,91.37,90.21,89.23,27,-3,7,16.4,10.7,5,14.7,14,7.24043715846994
2005,4,41,"SEVILLA",9,24.29,5.35,18.94,0,0,0,9,5.35,18.94,102,48,0,0,16.6666666666667,0,16.6666666666667,11.1,1.1,0,0,6.66666666666667,0,5.56666666666667,0,5.67,12.1,101.615,101.965,100.91,100.1,30.28,4.68,17.13,23.73,16.53,9.33,13.13,12,13.0659922928709
2005,4,42,"SORIA",4,1.31,0,1.31,0,0,0,4,0,1.31,75,63,10,0,50,10,40,30,0,0,20,0,0,26.6666666666667,0,6.2,31,101.47,90.25,89.23,88.13,26,-2,5.8,15.2,9.5,3.8,10.4,17,6.42857142857144
2005,4,43,"TARRAGONA",38,264.68,144.45,120.23,1,0.01,0,37,144.44,120.23,99,54,1.66666666666667,0,20,0,12.5,5,0.833333333333333,0,0,0,5,22.5,1.66666666666667,8.93,10.4,101.515,102.18,100.765,99.48,25.5,5.58,13.9,19.68,14.9,10.1,13.25,13.5,7.36315643234232
2005,4,44,"TERUEL",17,6.17,2.39,3.78,0,0,0,17,2.39,3.78,75,54,1.1,1.1,24.4333333333333,2.23333333333333,22.5,10,0,0,4.43333333333333,3.33333333333333,2.23333333333333,20,0,4.2,11.4,101.5,92.38,91.26,90.38,29.73,0.43,9.17,19.3,12.7,6.03,11.67,12.5,4.61049284578696
2005,4,45,"TOLEDO",14,45.99,0.5,45.49,0,0,0,14,0.5,45.49,83,48,3.33333333333333,0,16.6666666666667,0,16.6666666666667,6.66666666666667,0,0,3.33333333333333,10,0,10,0,3.4,6.9,101.53,96.81,95.57,94.62,31.6,-1.3,14.3,21.8,14.6,7.3,14,16,10.3658536585366
2005,4,46,"VALENCIA",35,61.48,8.13,53.35,1,0.4,0,34,7.73,53.35,110,59,0,0,16.6666666666667,0,16.6666666666667,12.2333333333333,1.1,0,1.1,0,1.66666666666667,10.8333333333333,0,9.23,23.38,101.55,102.22,100.81,99.67,27.6,3.97,13.43,21.13,15.3,9.38,15.1,10.2,9.30075251543079
2005,4,47,"VALLADOLID",1,0.21,0,0.21,0,0,0,1,0,0.21,86,63,0,3.33333333333333,35,0,33.3333333333333,15.5666666666667,4.43333333333333,0,14.4333333333333,0,8.33333333333333,11.1,0,12.4,39.1,101.463,93.947,92.587,91.643,28.97,-2.47,10,17.37,10.9,4.4,11.5,12.67,9.29752066115702
2005,4,48,"VIZCAYA",9,16.02,8.05,7.97,0,0,0,9,8.05,7.97,108,68,10,13.3333333333333,50,0,55.8333333333333,51.6666666666667,19.1666666666667,0.833333333333333,0,1.1,13.3333333333333,34.1666666666667,4.16666666666667,26.88,136.05,101.72,102.87,101.22,99.88,28.97,3.43,7.77,16.37,12.17,7.9,12.87,15.25,9.67974091399783
2005,4,49,"ZAMORA",36,386.75,105.55,281.2,0,0,0,36,105.55,281.2,85,64.67,0,3.33333333333333,33.3333333333333,0,31.1,21.1,5.56666666666667,0,12.2333333333333,1.1,0,3.33333333333333,0,18.53,45.23,101.775,94.305,92.94,92.01,27.97,-1.93,10.33,16.57,10.53,4.43,9.53,10,9.375
2005,4,50,"ZARAGOZA",18,17.8,9.15,8.65,1,0,0.05,17,9.15,8.6,84,53,3.33333333333333,5,28.3333333333333,3.33333333333333,28.3333333333333,16.6666666666667,0.833333333333333,0,1.66666666666667,5.83333333333333,11.6666666666667,20.8333333333333,0,8.7,20.65,101.535,96.785,95.565,94.48,30.48,1.55,9.55,19.58,13.38,7.1,12.45,12.6,6.54040960140939
2005,5,1,"ALAVA",3,1.94,1.68,0.26,0,0,0,3,1.68,0.26,121,68,6.66666666666667,0,36.6666666666667,0,30,26.6666666666667,3.33333333333333,3.33333333333333,0,6.66666666666667,16.6666666666667,0,0,41.8,73.5,101.71,96.82,95.83,94.86,30.7,1.4,12,21.3,14.8,8.3,12.2,8,5.44977019041366
2005,5,2,"ALBACETE",21,10.53,4.12,6.41,1,0.15,0,20,3.97,6.41,119,50,0,0,21.6666666666667,0,11.6666666666667,1.66666666666667,0,0,0,20,1.66666666666667,10,0,1.1,1.9,101.515,94.5,93.8,93.005,31.8,5.4,20.05,26.7,19.05,11.35,17,12.5,7.17619603267212
2005,5,3,"ALICANTE",28,20.85,4.73,16.12,4,0.02,1.02,24,4.71,15.1,149,60,0,0,15,0,14.1666666666667,4.16666666666667,0,0,0,0,3.33333333333333,5.83333333333333,0,2.65,4.03,101.645,101.775,100.985,100.11,28.35,9.75,20.95,25.13,19.33,13.53,18.83,9.5,9.37924225595459
2005,5,4,"ALMERIA",18,149.17,26.27,122.9,2,0,11.99,16,26.27,110.91,163,65,0,0,16.6666666666667,0,6.66666666666667,2.23333333333333,0,0,0,11.6666666666667,0,22.5,0.833333333333333,2.23,2.47,101.61,102.04,101.36,100.43,31.88,12.75,20.9,25.28,20.53,15.78,20.13,12.25,9.73650385604113
2005,5,5,"AVILA",15,49.89,9.68,40.21,0,0,0,15,9.68,40.21,90,49,0,0,30,0,30,24.4333333333333,1.1,0,8.9,6.66666666666667,3.33333333333333,1.1,0,8.97,33.03,101.42,89.53,88.93,88.18,29.97,0.8,13.97,21.37,14.47,7.53,15.2,9.33,8.21114369501466
2005,5,6,"BADAJOZ",18,20.64,5.09,15.55,0,0,0,18,5.09,15.55,123,50,0,3.33333333333333,23.3333333333333,0,20.8333333333333,14.1666666666667,4.16666666666667,0,0,30.8333333333333,10,0.833333333333333,0,13.45,28.33,101.76,100.25,99.5,98.63,34.73,7.5,17.08,27.1,19.98,12.75,18.48,8.5,16.424778761062
2005,5,7,"ILLES BALEARS",18,1.62,0.24,1.38,2,0.02,0.01,16,0.22,1.37,148.25,65.63,4,0.666666666666667,13.3333333333333,0,15.2333333333333,5.7,0.966666666666667,0.466666666666667,0,1.46666666666667,4.66666666666667,7.1,0,15.5,18.41,101.675,102.238,101.348,100.328,27.58,9.57,17.4,22.97,18.23,13.44,17.4,11.75,6.0730326108182
2005,5,8,"BARCELONA",35,9.75,1.23,8.52,2,0.01,0.01,33,1.22,8.51,136,61.5,6.66666666666667,0,38.3333333333333,0,25,17.2333333333333,5.56666666666667,1.1,0,0,5,2.5,0,20.6,44.63,101.665,100,99.265,98.175,27.3,8.98,13.26,23,17.84,12.64,16.86,11.4,7.06981208697899
2005,5,9,"BURGOS",11,17.44,0.8,16.64,0,0,0,11,0.8,16.64,103.33,62.67,0,0,26.6666666666667,0,31.1,18.9,3.33333333333333,0,0,6.66666666666667,13.3333333333333,7.76666666666667,0,18.3,37.6,101.665,94.135,93.205,92.225,30,0.97,12.17,20.53,13.6,6.63,12.37,10.75,6.67060212514759
2005,5,10,"CACERES",31,154.53,36.24,118.29,0,0,0,31,36.24,118.29,114,48,0,3.33333333333333,20,0,21.3333333333333,16,1.33333333333333,0,0,22,6.66666666666667,1.33333333333333,0,11.4,24.18,101.58,97.73,97.12,96.37,34.42,7.32,15.74,25.7,19.14,12.58,18.68,9.2,13.1365740740741
2005,5,11,"CADIZ",21,16.21,2.38,13.83,0,0,0,21,2.38,13.83,152,60.33,1.1,0,18.9,0,20,10,1.1,0,0,9.53333333333333,0,18.3333333333333,0,6.8,15.48,101.667,102.003,101.433,100.763,30.17,10.59,18.9,24.4,19.69,14.91,18.56,15.29,17.1929824561403
2005,5,12,"CASTELLON",20,23.94,2.63,21.31,6,0.01,0.06,14,2.62,21.25,146,58,0,0,30,0,26.6666666666667,15,3.33333333333333,0,0,0,0,1.66666666666667,0,15.85,24.55,101.65,101.88,101.14,100.18,27.65,10.3,21,24.8,19.25,13.75,18.6,9.5,8.80294659300184
2005,5,13,"CIUDAD REAL",21,102.07,0.5,101.57,0,0,0,21,0.5,101.57,106,45,0,0,20,0,20,10,0,0,0,26.6666666666667,0,0,0,4.8,8.9,101.61,95.14,94.53,93.78,36,8,16.5,27,20.1,13.2,19.4,9,11.3977485928705
2005,5,14,"CORDOBA",11,32.41,10.25,22.16,0,0,0,11,10.25,22.16,138,49,0,0,20,0,21.1,15.5666666666667,2.23333333333333,0,0,28.9,3.33333333333333,4.43333333333333,0,19.57,32.17,101.66,101.21,100.6,99.97,32.77,6.4,17.1,26.03,19.37,12.63,18.5,10,13.6377757067412
2005,5,15,"A CORU<U+00C3>",77,83,25.88,57.12,0,0,0,77,25.88,57.12,121.29,72.75,24.1666666666667,0.833333333333333,52.5,0,52.5,38.3333333333333,11.6666666666667,0.833333333333333,0,0,4.16666666666667,12.5,0,37.88,123.14,101.753,100.56,99.647,98.683,24.92,6.48,13.08,18.3,14.16,9.94,13.94,15.83,10.6902518746395
2005,5,16,"CUENCA",42,177.7,131.24,46.46,4,0.73,0.01,38,130.51,46.45,81,40,0,3.33333333333333,23.3333333333333,0,26.6666666666667,6.66666666666667,0,0,0,13.3333333333333,6.66666666666667,0,0,5.4,10.4,101.51,91.58,90.92,90.1,32.5,3,15.8,24.8,17.6,10.3,15.5,9,6.80507497116494
2005,5,17,"GIRONA",7,0.48,0.17,0.31,0,0,0,7,0.17,0.31,129,59,6.66666666666667,0,36.6666666666667,0,33.3333333333333,18.3333333333333,6.66666666666667,0,0,0,10,0,0,20.1,51.05,101.68,100.97,100.17,99.1,29.6,4.6,11.55,24.4,16.75,8.95,13.65,8,7.69013288097257
2005,5,18,"GRANADA",24,63.42,17.35,46.07,0,0,0,24,17.35,46.07,92.5,39,0,0,21.6666666666667,0,17.5,9.16666666666667,0,0,0,24,3.33333333333333,10,0,3.8,8.18,101.48,95.015,94.39,93.81,32.96,7.2,18.4,26.54,19.32,12.1,17.34,10.4,12.5034654837815
2005,5,19,"GUADALAJARA",23,19.19,4.91,14.28,0,0,0,23,4.91,14.28,93,48.5,0,0,35,0,28.3333333333333,16.6666666666667,1.66666666666667,0,5,16.6666666666667,8.33333333333333,5,0,8.5,28.25,101.38,92.62,91.895,91.08,34.15,0.15,15.35,24.85,15.6,6.3,14.6,12,8.68263473053892
2005,5,20,"GUIPUZCOA",5,4.15,1.85,2.3,0,0,0,5,1.85,2.3,137,73.5,18.3333333333333,1.66666666666667,50,0,47.5,31.6666666666667,4.16666666666667,0.833333333333333,0,9.16666666666667,11.6666666666667,11.6666666666667,0.833333333333333,18.13,60.95,101.8,101.345,100.23,99.07,33.33,7.58,14.85,20.33,16.15,11.95,16.18,10.25,5.39099526066352
2005,5,21,"HUELVA",33,99.83,50.87,48.96,0,0,0,33,50.87,48.96,140,57,0,0,23.3333333333333,0,18.3333333333333,16.6666666666667,1.66666666666667,0,0,20,3.33333333333333,0,0,8.65,22.55,101.7,102.08,101.46,100.62,33,10.6,21.4,26.9,20.8,14.6,18,11.67,14.3138219380226
2005,5,22,"HUESCA",23,20.7,7.21,13.49,0,0,0,23,7.21,13.49,98,47,3.33333333333333,0,30,0,31.6666666666667,25,10,0,0,5,6.66666666666667,23.3333333333333,0,15.4,53.6,101.4,95.89,95.11,94.3,30.4,4.3,13.4,22.95,16.15,9.3,15.35,11,6.98818897637795
2005,5,23,"JAEN",49,68.74,5.12,63.62,0,0,0,49,5.12,63.62,112,45,0,0,20,0,20,10,0,0,0,30,3.33333333333333,1.1,0,8.87,14.6,101.6,95.66,95.07,94.42,34.9,7.73,17.4,27.1,20.6,14.1,19.1,8,17.3240525908739
2005,5,24,"LEON",46,401.1,300.54,100.56,1,2.6,0,45,297.94,100.56,93.5,59.5,1.66666666666667,1.66666666666667,30,0,38.9,28.9,6.66666666666667,1.1,8.33333333333333,1.66666666666667,6.66666666666667,3.33333333333333,0,18.3,53.13,101.715,91.315,90.465,89.58,28.4,0.43,8.68,18.68,12.18,5.63,11.7,10.25,10.4427333974976
2005,5,25,"LLEIDA",24,185.33,118.67,66.66,0,0,0,24,118.67,66.66,115.5,49,0,0,40,0,33.3333333333333,18.9,6.66666666666667,0,0,8.9,20,1.1,0,22.83,51.33,101.65,100.15,99.34,98.3,30.3,5.63,17.1,24.93,17.77,10.5,14.77,8.25,6.13990941117262
2005,5,26,"LA RIOJA",16,11.88,8.71,3.17,0,0,0,16,8.71,3.17,116,57,0,0,26.6666666666667,0,26.6666666666667,23.3333333333333,3.33333333333333,0,0,13.3333333333333,20,6.66666666666667,0,12.4,37.2,101.68,98.53,97.49,96.42,33,6,14.6,24.2,17.3,10.3,16,12,6.41607258587168
2005,5,27,"LUGO",27,35.62,14.32,21.3,0,0,0,27,14.32,21.3,116,72,33.3333333333333,0,56.6666666666667,0,46.6666666666667,36.6666666666667,13.3333333333333,0,0,3.33333333333333,10,6.66666666666667,0,27.3,100.7,101.77,97.39,96.57,95.69,31.2,1.5,11,19.4,13.3,7,11.8,10,6.29921259842519
2005,5,28,"MADRID",51,74.99,3.37,71.62,0,0,0,51,3.37,71.62,95,46.71,5.7,0,26.6666666666667,0.966666666666667,21.9,9.53333333333333,2.36666666666667,0,0.966666666666667,14.7666666666667,2.86666666666667,12.2333333333333,0,6.64,17.19,101.471,92.607,91.913,91.117,32.63,4.97,14.37,23.77,17.36,10.89,17.23,12.14,6.95836363061553
2005,5,29,"MALAGA",17,12.61,3.86,8.75,1,0,0.01,16,3.86,8.74,135,53,0,0,30,0,19.0333333333333,7.63333333333333,0,0,0,9.03333333333333,10,4.3,0,4.39,7.89,101.63,102.16,101.55,100.82,31.21,11.27,20.27,25.27,20.27,15.26,18.94,9.63,12.7957799547852
2005,5,30,"MURCIA",23,38.94,4.64,34.3,2,0,0.05,21,4.64,34.25,137.67,52.83,1.1,0,14.4333333333333,0,12.2333333333333,3.33333333333333,0,0,0,15.5666666666667,1.1,2.76666666666667,0,2.65,4.27,101.67,101.923,101.13,100.167,32.28,10.5,22.45,26.93,20.78,14.58,19.08,12,8.06400506970851
2005,5,31,"NAVARRA",59,35.8,4.63,31.17,0,0,0,59,4.63,31.17,108,58,0,0,40,0,30,20,5,0,0,12.5,13.3333333333333,8.9,0,15.18,48.78,101.71,97.41,96.48,95.57,32.43,6.58,14.6,23.58,17.3,10.95,16.05,13.33,5.29938059187888
2005,5,32,"OURENSE",42,39.48,3.76,35.72,0,0,0,42,3.76,35.72,110,64,3.33333333333333,0,46.6666666666667,0,40,36.6666666666667,6.66666666666667,0,0,4.43333333333333,6.66666666666667,0,0,17.75,62.65,101.64,100.67,99.91,99.01,30.13,2.93,12.2,21.23,14.5,7.77,12.53,6,11.1500701262272
2005,5,33,"ASTURIAS",71,164.51,25.24,139.27,0,0,0,71,25.24,139.27,129.33,77,17.7666666666667,0,63.3333333333333,0,58.6666666666667,44.6666666666667,6,1.33333333333333,2,0,5.56666666666667,3.33333333333333,0,26.44,84.54,101.77,100.953,99.903,98.943,24,6.2,11.74,16.72,13.2,9.6,14.24,8.75,10.6731620903454
2005,5,34,"PALENCIA",18,48.21,40.93,7.28,0,0,0,18,40.93,7.28,91.67,59.33,3.33333333333333,0,26.6666666666667,0,37.7666666666667,21.1,1.1,0,2.23333333333333,3.33333333333333,1.66666666666667,5.56666666666667,0,11,34.67,100.89,92.02,91.23,90.33,29.93,0.8,11.4,19.2,12.57,5.9,12.9,10,8.90052356020944
2005,5,35,"LAS PALMAS",2,0.56,0,0.56,0,0,0,2,0,0.56,162.5,74.63,0,0,5.56666666666667,0,0,0,0,0,0,2.1,0,20.4333333333333,0,0,0,101.657,101.757,101.367,100.817,29.51,16.46,21.75,24.1,21.01,17.9,19.98,18,13.1838749485808
2005,5,36,"PONTEVEDRA",72,28.24,10.54,17.7,0,0,0,72,10.54,17.7,131.5,74.5,23.3333333333333,0,51.6666666666667,0,50,40,8.33333333333333,1.66666666666667,0,0,3.33333333333333,3.33333333333333,0,25.35,87.5,101.8,100.335,99.655,98.785,27.05,7.3,14.75,19.4,15,10.5,13.75,11,13.0345768880801
2005,5,37,"SALAMANCA",31,16.11,0.9,15.21,0,0,0,31,0.9,15.21,101.5,55,0,0,23.3333333333333,0,19.1666666666667,15,1.66666666666667,0,0,6.66666666666667,6.66666666666667,4.16666666666667,0,10.68,22.88,101.455,93.588,92.948,92.103,31.73,3.38,13.58,22.6,15.45,8.18,14.1,10,8.30691185795815
2005,5,38,"S.C. TENERIFE",7,12.08,11.92,0.16,0,0,0,7,11.92,0.16,146.86,61.86,4.43333333333333,0,10,0,4.76666666666667,1.9,0,0,0,1.43333333333333,0,14.3,0.966666666666667,1.77,2.31,101.783,96.63,96.203,95.7,27.74,13.93,20.13,22.7,19.46,16.21,19.04,17.43,11.0252808988764
2005,5,39,"CANTABRIA",24,134.39,10.8,123.59,0,0,0,24,10.8,123.59,137.33,79.33,1.66666666666667,0,53.3333333333333,0,47.5,34.1666666666667,5,0,1.66666666666667,1.66666666666667,10,9.16666666666667,0,13,55.28,101.86,102.615,101.5,100.555,28.5,6.1,14.35,18.28,14.2,10.08,14.5,12.25,9.09090909090909
2005,5,40,"SEGOVIA",10,23.34,2.24,21.1,0,0,0,10,2.24,21.1,100,53,0,0,36.6666666666667,0,30,26.6666666666667,3.33333333333333,0,0,13.3333333333333,3.33333333333333,3.33333333333333,0,12.5,38.8,101.47,90.93,90.32,89.49,32.6,2.5,15.4,22.4,16,9.5,18,11,7.24043715846994
2005,5,41,"SEVILLA",16,11.72,2.63,9.09,0,0,0,16,2.63,9.09,121.5,44.5,0,0,20,0,16.6666666666667,10,2.23333333333333,0,0,48.9,1.66666666666667,6.66666666666667,0,14.73,22.23,101.565,101.5,100.875,100.225,34.2,9,21.63,29.23,21.57,13.83,19.7,10.5,13.0659922928709
2005,5,42,"SORIA",9,218.72,36.04,182.68,0,0,0,9,36.04,182.68,91,53,3.33333333333333,3.33333333333333,33.3333333333333,0,33.3333333333333,23.3333333333333,0,0,0,3.33333333333333,10,10,0,9.7,34.3,101.45,90.22,89.46,88.63,31.2,1,12.2,21.5,14.5,7.4,15.2,13,6.42857142857144
2005,5,43,"TARRAGONA",10,188.94,129.81,59.13,1,0.3,0,9,129.51,59.13,134.5,56,1.66666666666667,0,38.3333333333333,0,33.3333333333333,15,5,3.33333333333333,0,1.1,8.33333333333333,6.66666666666667,0,49.45,75.2,101.64,101.675,100.9,99.92,28.93,10.67,19.63,24.13,18.87,13.57,16.87,9.33,7.36315643234232
