"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","evap","glo","hr","inso","n_cub","n_des","n_fog","n_gra","n_llu","n_nie","n_nub","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nv_0050","nv_0100","nv_1000","nw_55","nw_91","p_max","p_mes","p_sol","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_10","ts_20","ts_50","ts_min","w_med","w_rec","tasa_de_paro"
2006,8,10,"CACERES",111,1170.75,390.68,780.07,0,0,0,111,390.68,780.07,139.5,3230,-9999,38,12.2,0,25,0,0,2,0,6,2.5,1.5,0.33,0,0,26.33,0,0,0,0,0,0,7.52,9.13,89,1012.6,978,969.2,961.2,38.63,11.88,21.65,34.42,26.63,18.85,31.4,30.8,28.9,23.45,9.17,208.33,10.5593607305936
2006,8,11,"CADIZ",19,250.8,62.83,187.97,0,0,0,19,62.83,187.97,197.17,1981,74771,64.6,11.15,0.5,17.5,1.33,0,2.33,0,13,1.83,1.17,0.83,0.17,0,16,0,0,0,0.5,3.83,0,18.32,18.77,83,1013.48,1016.63,1010.9,1005.55,38.33,15.8,23.6,30.35,25.33,20.23,-9999,-9999,-9999,24.23,13.33,286,13.088905775076
2006,8,12,"CASTELLON",21,33.91,5.05,28.86,1,0,0.01,20,5.05,28.85,161.67,1507,-9999,53,10.6,1,14,0,0,2,0,16,2.67,1.33,0,0,0,13.33,0,0,0,0,1,0,5,6.03,78,1014,1019.3,1009,997.8,33.17,13.77,24.9,28.5,23,17.53,-9999,-9999,-9999,21.57,11.33,245.33,5.36344389555398
2006,8,13,"CIUDAD REAL",15,1262.16,39.05,1223.11,1,0,2.5,14,39.05,1220.61,127,1717,77043,38,11.2,1,17,0,0,2,0,13,1,1,0,0,0,26,0,0,0,0,0,0,9.3,9.3,82,1013.3,951.6,944.1,936.6,37.6,12.6,22.4,33.7,26.1,18.5,-9999,-9999,-9999,22.4,11,222,9.87105380168965
2006,8,14,"CORDOBA",15,35.95,2,33.95,0,0,0,15,2,33.95,148.75,3377,77362,47,11.3,0,22,0,0,2,0,9,1.67,1.67,1.33,0.33,0,25.33,0,0,0,0,1,0,18.17,26.9,83,1011.95,973.45,966.55,960.15,39,13.33,22.6,33.83,26.63,19.37,-9999,-9999,-9999,23.7,10,206.5,14.4109909383221
2006,8,15,"A CORU<U+00C3>",805,30796.39,19162.36,11634.03,0,0,0,805,19162.36,11634.03,167.14,881,68016,75,9.1,2,9,5.67,0,12,0,20,8.67,4,1,0.17,0,0.71,0.33,0,0,1.33,8.8,0.4,15.85,27.12,65,1017.53,1008.8,996.87,980.17,28.06,11.6,17.4,22.84,19.11,15.34,23.6,22.65,22.5,17.74,17.86,500,6.87109596819988
2006,8,16,"CUENCA",10,98.09,92.51,5.58,0,0,0,10,92.51,5.58,95,-9999,-9999,36,11.1,-9999,-9999,0,0,1,0,-9999,1,1,0,0,0,24,0,-9999,-9999,-9999,0,0,3.9,3.9,81,1012.9,918.1,909,901.4,34.6,9.1,16.5,30.7,22.7,14.8,-9999,-9999,-9999,19.9,8,159,6.54827968923417
2006,8,17,"GIRONA",29,1515.7,1245.03,270.67,1,0.01,0,28,1245.02,270.67,140,-9999,56047,61.67,7,4,2,1,1,11,0,25,9.33,5,2,0.67,0,5.67,4,0,0,0,2,0,27.37,61.03,51,1012.2,839.4,831,821.7,29.67,7.63,19.3,24.87,18.53,12.13,-9999,-9999,-9999,18.57,7.67,120.5,5.46419098143237
2006,8,18,"GRANADA",10,27.6,3.98,23.62,1,0,0.5,9,3.98,23.12,177,3021.5,77137,46,11.3,0.5,21,0,0,1.5,0,9.5,0.6,0.6,0.2,0,0,26.25,0,0,0,0,0.25,0,5.76,5.76,83.5,1008.73,943.88,936.65,930.83,38.88,11.08,23.83,34.38,25.7,17,-9999,-9999,-9999,21.05,9.4,201.75,11.9548486403284
2006,8,19,"GUADALAJARA",17,51.13,17.11,34.02,1,0.01,0,16,17.1,34.02,125,1766,-9999,50,11.1,1,14,0,1,0.5,0,16,1.5,1,1,0,0,15,1,0,0,0,0,0,16.55,16.6,80.5,1010.15,926.65,916.9,907.1,33.95,5.5,19.35,29.65,20.1,10.5,25,24.6,24.2,15.8,9,144,7.21649484536083
2006,8,20,"GUIPUZCOA",0,0,0,0,0,0,0,0,0,0,181,1133.5,51845,76.5,6.8,10.5,4,3,0,18,0,16.5,13.5,7,1.25,0,0,0,1.5,0,0,0.5,3.25,0.25,13.83,43.78,49,1018.53,1014.23,1003.5,986.97,27.3,12.58,19.38,23.4,19.8,16.13,21.2,20.9,20.8,20.4,10.75,242.5,5.27681660899654
2006,8,21,"HUELVA",26,39.72,14.35,25.37,0,0,0,26,14.35,25.37,192,1667,-9999,61.67,11.5,-9999,-9999,0,0,2,0,-9999,2,1.33,0.67,0,0,15,0,-9999,-9999,-9999,1,0,16,16.67,85,1013.85,1018.7,1012.6,1002.85,38.87,14.37,24.37,30.27,24.43,18.57,-9999,-9999,-9999,21.7,11,231.67,14.1080822572932
2006,8,22,"HUESCA",10,1436.71,1232.69,204.02,2,0,0.02,8,1232.69,204,112.67,-9999,-9999,-9999,-9999,-9999,-9999,0,0,5,0,-9999,5,3.67,1.33,0,0,5.33,4,-9999,-9999,-9999,7,0,13.43,30.43,-9999,1011.5,960,949.5,939.6,31.4,7.17,18.9,26.43,18.7,10.87,-9999,-9999,-9999,14.97,7.5,200.5,5.6390977443609
2006,8,23,"JAEN",23,342.91,5.2,337.71,2,0.1,0.01,21,5.1,337.7,159.67,-9999,-9999,45.33,-9999,-9999,-9999,0,0,2,0,-9999,1,1,0.33,0,0,24.67,0,-9999,-9999,-9999,0,0,5.93,6.6,-9999,1011.7,947.47,940.33,934.23,37.27,13.43,21.33,32.87,26.47,20,-9999,-9999,-9999,23.67,7.5,175.5,13.0970724191063
2006,8,24,"LEON",53,953.73,304.07,649.66,0,0,0,53,304.07,649.66,122.5,2059.5,-9999,57.75,10.65,3,16,0.5,0,4,0,12,5,3,0.25,0,0,6,0,0,0,0.5,0.75,0,8.43,19.93,76.5,1016.05,914.23,905.5,891.58,30.95,6.15,13.9,24.55,17.25,9.95,24.15,24,23.75,15.18,11,226.75,8.30985915492957
2006,8,25,"LLEIDA",14,22.57,5.01,17.56,2,0.03,0.03,12,4.98,17.53,130.5,2954,72011,54,11.8,2,13,0,0,4,0,16,5,3,1,0.5,0,11.75,2,0,0,0,1.25,0,24,33.13,86,1014.5,1002.4,991.8,981.4,33.08,9.98,23.08,29.1,21.63,14.08,23.2,23.4,23.2,20.1,8.25,173,6.52591170825336
2006,8,26,"LA RIOJA",6,0.92,0.15,0.77,0,0,0,6,0.15,0.77,143,2217,67076,56,10.5,2,7,0,0,4,0,22,3,1,0,0,0,6,1,0,0,0,0,0,3.4,3.7,76,1016.6,984.3,975.1,961.7,32.6,9.6,23,27.3,20.6,13.9,-9999,-9999,-9999,18.2,11,259,5.71057754704736
2006,8,27,"LUGO",272,4607.34,1052.22,3555.12,0,0,0,272,1052.22,3555.12,154,926,-9999,69,9.2,-9999,-9999,7,0,10,0,-9999,8,5,2,0,0,2,1,-9999,-9999,-9999,0,0,16.7,38.7,66,1017.3,975.2,966.3,950.6,35.1,7.1,16.8,25.6,18.7,11.8,-9999,-9999,-9999,15.4,10,198,6.34115409004439
2006,8,28,"MADRID",51,204.89,4.28,200.61,1,0,0.01,50,4.28,200.6,111.14,3274.83,77306.5,38.86,11.6,0.71,17.43,0.57,0,2,0,12.86,1.57,1.14,0.57,0,0,20.29,0.43,0,0,0.29,3.6,0,10.73,11.76,84.29,1012.31,927.96,918.79,909.09,34.47,9.61,20.59,30.19,22.99,15.73,17.1,16.3,15.8,20.61,12.29,295.6,5.96559032539584
2006,8,29,"MALAGA",12,147.28,27.67,119.61,0,0,0,12,27.67,119.61,213.14,1254,-9999,59.4,10.9,1,20,2,0,1,0,10,1.17,1,0,0,0,19.8,0,0,0,1,1.4,0,3.17,3.2,80,1010.68,1000.08,992.06,984.42,40.32,14.76,24.22,31.6,25.92,20.2,-9999,-9999,-9999,24,8.86,215.8,10.803324099723
2006,8,30,"MURCIA",8,1.68,0.03,1.65,1,0,0.05,7,0.03,1.6,207.67,2162.67,75918,58.2,10.8,0,17,0,0,2.33,0,14,2,1,0,0,0,23.33,0.67,0,0,0,0.17,0,1.95,2.35,79.33,1013.87,1018.67,1008.57,999.73,38,17.48,29.08,32.25,26.7,21.12,34.5,32.5,31.1,25.53,11,213.33,7.88710907704043
2006,8,31,"NAVARRA",37,15.17,3.45,11.72,2,0.01,0.01,35,3.44,11.71,143,1616,-9999,58,9.6,3,5,0,0,9.5,0,23,5.75,3.75,0,0,0,3.25,1.5,0,0,0,3.5,0,7.38,17.25,69,1016.9,975.7,965.1,951.5,31.65,10.43,20.45,26.23,20.28,14.28,-9999,-9999,-9999,18.53,14.5,325.5,4.98696219035202
2006,8,32,"OURENSE",491,9741.03,3720.01,6021.02,0,0,0,491,3720.01,6021.02,147.5,1518,-9999,57,10.1,-9999,-9999,0,0,6,0,-9999,5.5,3.5,1,0,0,19.5,0,-9999,-9999,-9999,0,0,18.45,29.15,73,1015.2,1008.8,998.3,985.1,37.5,8.8,17.3,31,21.8,12.55,-9999,-9999,-9999,17.15,5.5,116,6.34920634920636
2006,8,33,"ASTURIAS",139,225.49,48.64,176.85,1,0,0.2,138,48.64,176.65,177.83,1136,55309,77,7,5,1.5,2,0,9.33,0,24.5,9.17,5.17,1.5,0,0,0.17,0.67,0,0,2.5,1.2,0,13.23,36.62,50.5,1017.83,1008.97,999.53,981.3,26.1,13.42,20.12,22.6,19.45,16.27,-9999,-9999,-9999,18.87,11.2,249.8,9.40134907251264
2006,8,34,"PALENCIA",10,14.57,4.78,9.79,0,0,0,10,4.78,9.79,114.67,-9999,-9999,57.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.33,2.33,0.33,0,0,2.67,-9999,-9999,-9999,-9999,1.33,0,7.37,11.5,-9999,1011.4,924.4,916.2,902.9,30.1,6.23,14.57,24.27,17.07,9.77,-9999,-9999,-9999,12.6,10,245.67,5.66037735849057
2006,8,35,"LAS PALMAS",19,24.77,0.51,24.26,0,0,0,19,0.51,24.26,216,2674,76799.5,69.57,9.03,0.33,9.67,0,0,0.33,0,21,0.14,0,0,0,0,3.43,0,0,0,0,8.57,0.14,0.03,0.03,68.67,1014.43,1015.8,1011.6,1007.77,30.64,20.14,25.96,27.86,24.83,21.73,-9999,-9999,-9999,23.39,18,429.29,12.6198695818949
2006,8,36,"PONTEVEDRA",685,39212.22,26658.34,12553.88,0,0,0,685,26658.34,12553.88,154.5,1102,67847,60.5,10.05,3,15,7.5,0,8,0,13,6.5,4,2.5,0,0,10,0.5,0,0,2.5,0,0,24.75,51.25,72.5,1015.6,1004.3,994.65,980.8,33.95,11.75,16.2,27.15,21.2,15.15,23.8,24.3,23.7,19.2,11.5,252.5,8.0414188147169
2006,8,37,"SALAMANCA",52,221.14,0.94,220.2,0,0,0,52,0.94,220.2,124.8,2381,-9999,51.2,11.8,1,18,0,0,3,0,12,3,2.4,1.2,0,0,15.2,0,0,0,0,2.2,0,15.1,27.12,86,1012.55,937.93,929.3,917.3,33.06,8.32,16.66,27.86,20.16,12.42,28.9,27.5,26.9,16.22,11,255.2,9.69899665551839
2006,8,38,"S.C. TENERIFE",7,3.92,0.82,3.1,0,0,0,7,0.82,3.1,180.33,1521,81437.67,61.43,9.27,1.4,9.2,1.83,0,1.5,0,20.4,1.13,0.25,0,0,0,1.5,0.33,0,0,0.17,4.43,0.14,0.71,0.8,70.5,1015.06,972.04,967.61,964.1,29.04,17.79,23.66,26.13,23.03,19.88,-9999,-9999,-9999,21.93,15.63,392.4,10.9165585819282
2006,8,39,"CANTABRIA",9,171.31,29.43,141.88,0,0,0,9,29.43,141.88,151.2,1380,57025,69.6,6.9,7,3,0,0,17.5,0,21,10.2,6.4,0.6,0,0,0.6,1,0,0,0,2.33,0,7.62,25.46,49.5,1018.07,992.07,982.93,965.23,28.4,9.8,18.96,22.74,18.14,13.52,-9999,-9999,-9999,17.1,11.5,189.33,6.36966126656849
2006,8,40,"SEGOVIA",10,12.39,0.23,12.16,0,0,0,10,0.23,12.16,108,2373,-9999,43,11.8,1,17,0,0,2,0,13,2,2,0,0,0,9,0,0,0,0,0,0,6.6,12.8,86,1013.2,911.2,903.8,892.3,33.8,6.7,19.3,28,20.3,12.6,25.1,23.6,22.8,17.6,11,241,7.92207792207791
2006,8,41,"SEVILLA",32,238.82,20.54,218.28,0,0,0,32,20.54,218.28,182.75,3150,-9999,48.75,11.4,0,21,0.5,0,2,0,10,2,1.75,1.25,0,0,25.75,0,0,0,0,0.75,0,18.23,25.33,84,1012.6,994.63,987.97,981.8,41.13,14.23,25.4,35.25,27.28,19.25,-9999,-9999,-9999,22.55,9.5,210.5,13.0393551446183
2006,8,42,"SORIA",5,1.24,0.76,0.48,2,0.08,0.03,3,0.68,0.45,113,1972,68460,51,11.1,1,13,0,0,3,0,17,3,1,0,0,0,6,1,0,0,0,1,0,4.2,5.8,80,1013.4,904.2,895.3,883.5,32.4,6.8,16.8,26.4,18.5,10.6,24,23.5,23.6,14.4,14,286,4.66200466200466
2006,8,43,"TARRAGONA",16,5.96,4.38,1.58,6,1.01,1.18,10,3.37,0.4,190.5,1951.5,72194,57.75,10.55,2,9,1,0,6.5,0,20,4.25,2.75,0.5,0,0,16.75,3.5,0,0,0,4.25,0,7.38,18.38,77,1013.5,1016.7,1006.3,996.05,35.23,16.15,26,30.5,25.33,20.1,-9999,-9999,-9999,24.63,12.25,252.75,5.80204778156996
2006,8,44,"TERUEL",5,0.14,0.12,0.02,2,0.11,0,3,0.01,0.02,128,2068,-9999,50,-9999,-9999,-9999,0,0,1.67,0,-9999,0.33,0.33,0,0,0,14,0.33,-9999,-9999,-9999,0.5,0,0.4,0.4,-9999,1013,922.9,914.2,904.2,34.4,6.8,19.8,29.6,20.4,11.3,-9999,-9999,-9999,16.8,10,207,3.7037037037037
2006,8,45,"TOLEDO",20,1752.89,918.91,833.98,0,0,0,20,918.91,833.98,113,2680,69527,34,12.4,0,22,0,0,2,0,9,2,1,0,0,0,27,0,0,0,0,4,0,2.6,2.7,91,1012.3,964.1,955.1,945.9,37.8,11.6,24,33.8,26,18.2,32.9,31.6,30.9,23.5,14,307,7.67676767676768
2006,8,46,"VALENCIA",44,40.59,18.29,22.3,6,12.01,8.68,38,6.28,13.62,190.33,1243,69183,58.8,9.85,0,13,0,0,2.5,0,18,1.57,0.71,0,0,0,16.57,0.5,0,0,0,0.5,0,3.29,3.77,72.5,1013.9,1020.55,1009.7,999.9,34.6,15.79,26.59,30.64,25.2,19.79,-9999,-9999,-9999,23.51,9,178.33,8.61310299869622
2006,8,47,"VALLADOLID",4,0.57,0,0.57,0,0,0,4,0,0.57,131,2291,74302,53,11.8,2,16.5,0,0,3,0,12.5,3,2,1,0,0,11,0,0,0,0,1,0,19.57,21.7,85.5,1012.43,935.5,926.9,914.83,33.77,8.43,18.67,28.23,20.13,11.93,24,24.45,23.65,15.77,10.67,234.33,7.52482811306341
2006,8,48,"VIZCAYA",1,0.3,0,0.3,0,0,0,1,0,0.3,169.5,-9999,52246,72,5.3,10,3,0,0,18,0,18,13.8,6.4,0.6,0,0,0.5,2,0,0,0,4,0.2,8.78,28.92,38,1016.88,1016.68,1006.7,989.53,29.68,12.15,20.43,23.58,19.7,15.78,-9999,-9999,-9999,19.73,12.2,253,7.51231527093595
2006,8,49,"ZAMORA",48,1142.29,254.26,888.03,1,0,2,47,254.26,886.03,129.33,2240,-9999,54,11.3,2,20,0,0,3,0,9,3.33,2.67,0.33,0,0,11,2,0,0,0,0.5,0,8.8,16.07,82,1015.8,939.75,930.85,918.3,33.3,8.2,16.2,28.1,19.83,11.5,28.1,27.1,27.3,15.67,7.67,199,8.82002383790227
2006,8,50,"ZARAGOZA",12,0.78,0.02,0.76,2,0.02,0,10,0,0.76,128.6,3039.5,-9999,45.67,11.35,0,17,0,0,1.5,0,14,1.6,1,0.4,0,0,10.4,0.5,0,0,0,3.8,0,6.68,7.62,82,1014.35,966.5,956.55,945.4,33.92,10.26,22.18,28.46,21.34,14.16,30.1,28.7,27.9,18.48,13.2,305.6,5.14172709294661
2006,9,1,"ALAVA",7,1.41,1.08,0.33,2,0.01,0.01,5,1.07,0.32,150,1325,41749,69,6.1,5,3,5,0,17,0,22,12,7,1,0,0,8,4,0,0,4,1,0,20.7,47.4,48,1014.7,967.4,956.7,946.2,35.2,7.3,16,25.3,18.4,11.4,21,20.5,20.2,16.5,6,139,6.87929956222639
2006,9,2,"ALBACETE",9,0.74,0.09,0.65,7,0.09,0,2,0,0.65,127.33,2018,52157,53.33,7.95,3,6,0.5,0,4.5,0,21,3.5,3,2,0,0,10,4,0,0,1,1.33,0,12,24.35,64.5,1014.23,939.7,930.6,922.63,36.47,8.57,18.47,27.53,20.63,13.7,-9999,-9999,-9999,18.2,10.67,311.5,11.7713004484305
2006,9,3,"ALICANTE",11,344.39,22,322.39,2,0,0.11,9,22,322.28,180.25,1291.5,53661,61.5,7.85,3,3.5,0,0,5,0,23.5,5.75,2.5,0.75,0,0,5,2,0,0,0,0.5,0,7.98,20.65,63.5,1015,1018.4,1008.5,998.1,31.63,13.98,24.95,28.4,23.15,17.85,-9999,-9999,-9999,22.05,8.5,186.75,8.72791519434629
2006,9,4,"ALMERIA",10,24.99,4.37,20.62,6,4.37,8.41,4,0,12.21,171.5,1658,59244,60,8.5,0,6,0,0,5,0,24,4.5,3.5,0.5,0,0,10,1,0,0,0,3.5,0,13.3,21.9,68,1014.55,1005.7,996.6,988.1,32.9,15.2,23.7,28.1,23.25,18.3,-9999,-9999,-9999,22.25,9,228.5,10.1497005988024
2006,9,5,"AVILA",53,2872.79,31.04,2841.75,27,4.78,52.19,26,26.26,2789.56,108.33,1412,-9999,53.33,7.6,4,6,1,0,15,0,20,12,7,0.67,0,0,8.33,4,0,0,1,1,0,17.03,37,61,1013.3,898.9,889.5,878.6,35.3,5.23,13.7,25.37,18.4,11.4,-9999,-9999,-9999,18.73,6.5,150.5,5.52486187845304
2006,9,6,"BADAJOZ",62,129.78,13.07,116.71,18,0.27,39.19,44,12.8,77.52,156,1590,-9999,52,8.6,3,9,0,0,4,0,18,4.33,2.67,0.67,0,0,15.67,1,0,0,0,1,0,9.13,12.97,69,1015.6,998.9,993.3,983.6,41.43,10.93,23.5,31.33,23.87,16.43,26.2,25.6,25.5,22.37,6.67,167.33,11.4812189936215
2006,9,7,"ILLES BALEARS",13,0.39,0.03,0.36,4,0,0.04,9,0.03,0.32,229.17,1330.33,54992,73,7.33,4,4,0.25,0,7.75,0,22,7,5.6,2,0.2,0,3.17,6.25,0,0,0,2.4,0.4,25.66,51.56,59,1015.15,1021.53,1011.9,1000.43,30.82,15.27,23.8,27.7,23.57,19.37,-9999,-9999,-9999,22.7,10.83,256.4,4.71732084983794
2006,9,8,"BARCELONA",12,1.28,1.14,0.14,2,0.33,0.01,10,0.81,0.13,190.25,918,50355,70,6.7,5.5,3,3,0,7.5,0,21.5,6,5.17,3.17,1.17,0,1.8,3,0,0.5,0,1,0,66.63,118.98,53.5,1014.6,1000.85,990.9,979.5,30.8,13.68,21.34,25.7,21.88,18,22.5,22.1,21.7,22.02,10.2,206.75,6.28695025234319
2006,9,9,"BURGOS",32,117.26,68.26,49,13,1.43,0.14,19,66.83,48.86,121,1092,-9999,58,6.2,10,6,3,0,14,0,14,10.5,7,1,0,0,7,2,0,0,0,2.5,0,14.3,32.5,49,1014.5,925.4,915.5,904.3,33.9,5.25,14.5,24.4,17.3,10.1,19,19.5,18.7,14.95,7.67,243,6.355455568054
2006,9,10,"CACERES",91,795.92,36.04,759.88,20,5.62,203.39,71,30.42,556.49,129,-9999,52777,45,8.3,3,7,0,0,7,0,20,6.33,4.67,2.33,0,0,13.67,2,0,0,1,1.33,0,16.17,39.37,66,1014.3,977.2,970.2,960.5,39.97,10.8,19.83,29.73,23.27,16.7,27.1,27.1,26.6,23.8,8.75,209.67,10.5593607305936
2006,9,11,"CADIZ",11,172.57,40.33,132.24,1,0.5,3.5,10,39.83,128.74,183,1505.33,60634.5,64,9.2,2,7,2,0,3.33,0,21,3.33,2.67,1,0.17,0,11.83,0.33,0,0,1.5,2.5,0,17.5,26.63,74,1015.18,1017.75,1012.55,1005.95,36.45,13.62,22.4,28.38,23.47,18.52,-9999,-9999,-9999,23.08,12.33,269,13.088905775076
2006,9,12,"CASTELLON",8,3.16,0.15,3.01,6,0.05,0.11,2,0.1,2.9,167.33,925,-9999,64,7.5,8,5,0,0,8,0,17,7,5.33,2,0.67,0,2.33,4,0,0,0,1.67,0,35.63,67.63,61,1014.7,1019.3,1009.6,998.8,30.63,12.07,19.63,26.1,21.47,16.77,-9999,-9999,-9999,21.47,11,236,5.36344389555398
2006,9,13,"CIUDAD REAL",31,149.3,3.01,146.29,16,3.01,134.81,15,0,11.48,133,1147,55060,50,8.1,3,7,0,0,8,0,20,7,5,0,0,0,13,1,0,0,0,0,0,8.6,30.7,65,1015.3,952.3,945.1,936.8,39.4,11,21.2,29.4,22.6,15.9,22.2,22.5,22.8,20.8,9,191,9.87105380168965
2006,9,14,"CORDOBA",32,80.35,28.12,52.23,9,28.02,35.85,23,0.1,16.38,137,2434,-9999,50.5,8.2,3,6,0,0,6,0,21,6.5,5,1,0,0,15.5,2,0,0,0,3,0,10.95,26.3,66,1015.8,1011.6,1005.3,998.3,41.1,11.65,23.1,31.2,24.05,16.95,-9999,-9999,-9999,21.95,10,261,14.4109909383221
2006,9,15,"A CORU<U+00C3>",170,470.22,326.43,143.79,3,1.1,0.3,167,325.33,143.49,165.5,564,41714.5,75.8,5.57,5.67,3.33,9.33,0,16,0,21,15.5,11.33,3.5,0.67,0,2.57,0.33,0,0,4.67,3,0.5,25.58,107.52,44.67,1014.8,1003.8,994.03,969.53,34.11,9.43,17.67,23.31,18.93,14.61,21.7,21.4,21.5,18.93,10.33,226.83,6.87109596819988
2006,9,16,"CUENCA",15,0.37,0.35,0.02,12,0.27,0.02,3,0.08,0,108,-9999,-9999,49,7.8,-9999,-9999,0,0,11,0,-9999,9,7,3,0,0,10,1,-9999,-9999,-9999,0,0,28.1,83.2,63,1015,919,909.6,900.8,36,7.7,17.3,26.5,19.9,13.3,-9999,-9999,-9999,17.8,7,156,6.54827968923417
2006,9,17,"GIRONA",3,0.2,0.02,0.18,1,0.01,0,2,0.01,0.18,171.5,-9999,42232,73,5.6,8,3,7,0,16,0,19,9.5,5.5,3.5,0.5,0,6,3,0,0,3,0.5,0,32.4,89.85,45,1014.9,1010.1,1000,987.9,33.35,7.75,18.9,25.8,19.85,13.9,-9999,-9999,-9999,18.2,5,95.5,5.46419098143237
2006,9,18,"GRANADA",8,7.88,0.45,7.43,2,0,0.06,6,0.45,7.37,157,2110,58803,60.75,8.5,1,4,0.5,0,6.5,0,25,5.75,2,0,0,0,10.25,2,0,0,0,1,0,8.98,12.93,68,1011.15,945.58,937.8,930.25,36.5,10.25,20.95,28.95,22,15,-9999,-9999,-9999,20.03,8.5,188,11.9548486403284
2006,9,19,"GUADALAJARA",23,3.3,1.1,2.2,16,1.1,0.36,7,0,1.84,128,1296.5,-9999,61,8,5,4,1,0.5,7.5,0,21,7.5,6.5,2,0.5,0,9.5,5.5,0,0,1,1,0,39.9,74.9,64,1011.35,926.55,917.05,908.15,36.2,4.35,16.85,26.5,18.35,10.15,21.1,20.9,21.1,15.35,7.5,159.5,7.21649484536083
2006,9,20,"GUIPUZCOA",4,0.7,0.25,0.45,0,0,0,4,0.25,0.45,190.75,1088.5,40854.5,80,5.6,12,1.5,6.5,0,13.5,0,16.5,14,9.75,3.5,1.25,0,1.5,5,0.5,0,2.5,3.75,0.25,51.45,143.85,44.5,1015.43,1011.87,1000.47,988,31.58,11.48,17.48,24.23,20.1,15.93,20.2,19.7,19.8,20.13,9.75,227.5,5.27681660899654
2006,9,21,"HUELVA",26,64.11,42.02,22.09,8,34.02,5.12,18,8,16.97,182.67,1587,61201,65.67,9.4,-9999,-9999,0,0,5,0,-9999,4.67,3.33,0.33,0,0,10.67,1,-9999,-9999,-9999,0.67,0,9.7,20.53,75,1015.45,1019.65,1014.15,1005.7,36.33,12.87,23.6,28.5,22.93,17.33,-9999,-9999,-9999,21.77,10.67,214.33,14.1080822572932
2006,9,22,"HUESCA",8,0.69,0.01,0.68,6,0.01,0.41,2,0,0.27,124.33,-9999,-9999,66,-9999,-9999,-9999,0,0,15,0,-9999,14,11.33,5.67,1.67,0,5.67,13,-9999,-9999,-9999,0.5,0,51.63,188.27,-9999,1012.6,961.1,950,939.9,33.47,6.2,14.03,23.93,17.87,11.77,-9999,-9999,-9999,17.53,5.5,143.5,5.6390977443609
2006,9,23,"JAEN",27,26.85,1.45,25.4,15,0.15,16.95,12,1.3,8.45,141.5,-9999,-9999,50.5,-9999,-9999,-9999,0,0,5,0,-9999,6.5,4,0.5,0,0,12,1,-9999,-9999,-9999,0.5,0,10.65,19.55,-9999,1012.6,955.25,948,939.4,38.55,11.7,20.55,28.85,23.15,17.45,-9999,-9999,-9999,23.5,6,158,13.0970724191063
2006,9,24,"LEON",85,2309.06,281.7,2027.36,43,13.2,1230.83,42,268.5,796.53,120.5,1600,50315,62.75,7.6,6,7,1,0,12,0,17,11.5,7.75,3,0.25,0,6.5,1.5,0,0,0.5,2,0,22.78,75.65,61,1014.8,914.3,903.98,891.13,33.38,4.85,12.3,23.15,16.8,10.45,21.6,21.65,21.8,15.85,10,241.33,8.30985915492957
2006,9,25,"LLEIDA",11,0.19,0.1,0.09,4,0.09,0.01,7,0.01,0.08,156,1592,48781,64.33,8.2,6,9,1,0,10,0,15,8.33,6.67,3,0.67,0,9.67,3,0,0,1,0.33,0,35.53,85.4,66,1015.2,1002.3,992.3,982.2,35.03,7.9,18.27,27.17,20.63,14.1,22.1,22.2,22,19.4,5,112,6.52591170825336
2006,9,26,"LA RIOJA",2,0.8,0.2,0.6,0,0,0,2,0.2,0.6,156,1671,-9999,63,6.9,7,4,0,0,12,0,19,10,6,2,0,0,11,4,0,0,0,2,0,12.7,36.5,55,1014.7,984.1,973.3,961.9,36,9.2,18.6,27.6,20.7,13.8,-9999,-9999,-9999,19.2,10,266,5.71057754704736
2006,9,27,"LUGO",144,437.89,117.47,320.42,0,0,0,144,117.47,320.42,153,682,-9999,72,5.9,-9999,-9999,11,0,16,0,-9999,14,10,3,0,0,6,0,-9999,-9999,-9999,2,0,24.9,77.8,47,1014.7,973.5,963.7,943.2,37.7,4,16.3,25.3,18.7,12.1,-9999,-9999,-9999,17,5,120,6.34115409004439
2006,9,28,"MADRID",52,126.86,2,124.86,12,0,4.23,40,2,120.63,116.64,2200.17,51534.5,51.78,7.63,3.71,6.57,1.86,0.43,8.57,0,19.71,7.4,3.6,0.5,0,0,9.3,2.57,0,0,1,2.22,0.11,7.86,19.65,61.14,1013.56,920.95,911.86,902.51,35.9,7.84,16.44,26.49,20.2,13.91,13.4,13.8,13.9,20.7,9.55,243.67,5.96559032539584
2006,9,29,"MALAGA",13,79.85,40.82,39.03,1,0,0.02,12,40.82,39.01,211.33,1195,-9999,68,9,0,6,0,0,6,0,24,3,2,0.25,0,0,8,2,0,0,0,1,0,7.35,11.08,72,1015.6,1023.5,1014.8,1007.2,32.3,16.2,25.55,28.8,24.05,19.35,-9999,-9999,-9999,22.85,9.4,259.5,10.803324099723
